action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,53611,[],CHEMBL714547,In vitro inhibitory activity against matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,CCC(CC)Oc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccccc3)CC2)cc1,,,CHEMBL1145787,J Med Chem,2003.0,"{'bei': '11.94', 'le': '0.23', 'lle': '1.93', 'sei': '5.73'}",CHEMBL80321,,CHEMBL80321,5.50,0,http://www.openphacts.org/units/Nanomolar,140743,=,1,1,=,,IC50,nM,,3160.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,3160.0
,,53617,[],CHEMBL714547,In vitro inhibitory activity against matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(-c4cccs4)cc3)CC2)cc1,,,CHEMBL1145787,J Med Chem,2003.0,"{'bei': '12.89', 'le': '0.26', 'lle': '2.53', 'sei': '6.54'}",CHEMBL80183,,CHEMBL80183,6.28,0,http://www.openphacts.org/units/Nanomolar,140741,=,1,1,=,,IC50,nM,,531.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,531.0
,,54736,[],CHEMBL715372,"In vitro inhibition of human recombinant collagenase-1 (Matrix metalloprotease-1, MMP-1)",B,,,BAO_0000190,BAO_0000357,single protein format,C=C1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OCCOC)cc2)C1,,,CHEMBL1132553,J Med Chem,1999.0,"{'bei': '16.30', 'le': '0.33', 'lle': '5.27', 'sei': '5.52'}",CHEMBL358405,,CHEMBL358405,5.81,0,http://www.openphacts.org/units/Nanomolar,295474,=,1,1,=,,IC50,nM,,1548.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,1548.0
,,54771,[],CHEMBL714547,In vitro inhibitory activity against matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(CCCc3ccccc3)CC2)cc1,,,CHEMBL1145787,J Med Chem,2003.0,"{'bei': '13.21', 'le': '0.26', 'lle': '3.27', 'sei': '5.96'}",CHEMBL312770,,CHEMBL312770,5.71,0,http://www.openphacts.org/units/Nanomolar,140722,=,1,1,=,,IC50,nM,,1930.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,1930.0
,,54776,[],CHEMBL714547,In vitro inhibitory activity against matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC1,,,CHEMBL1145787,J Med Chem,2003.0,"{'bei': '13.77', 'le': '0.29', 'lle': '2.97', 'sei': '6.10'}",CHEMBL78337,,CHEMBL78337,5.85,0,http://www.openphacts.org/units/Nanomolar,140749,=,1,1,=,,IC50,nM,,1410.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,1410.0
,,56041,[],CHEMBL714547,In vitro inhibitory activity against matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(C3CCCCCCC3)CC2)cc1,,,CHEMBL1145787,J Med Chem,2003.0,"{'bei': '13.14', 'le': '0.26', 'lle': '2.66', 'sei': '5.81'}",CHEMBL81763,,CHEMBL81763,5.58,0,http://www.openphacts.org/units/Nanomolar,140719,=,1,1,=,,IC50,nM,,2640.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,2640.0
,,56046,[],CHEMBL714547,In vitro inhibitory activity against matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NO)C1(S(=O)(=O)c2ccc(-c3ccco3)cc2)CCN(Cc2ccccc2)CC1,,,CHEMBL1145787,J Med Chem,2003.0,"{'bei': '16.79', 'le': '0.33', 'lle': '4.14', 'sei': '7.41'}",CHEMBL311436,,CHEMBL311436,7.40,0,http://www.openphacts.org/units/Nanomolar,140736,=,1,1,=,,IC50,nM,,40.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,40.0
,,58405,[],CHEMBL715372,"In vitro inhibition of human recombinant collagenase-1 (Matrix metalloprotease-1, MMP-1)",B,,,BAO_0000190,BAO_0000357,single protein format,C=C1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OCCCC)cc2)C1,,,CHEMBL1132553,J Med Chem,1999.0,"{'bei': '18.29', 'le': '0.37', 'lle': '4.79', 'sei': '6.76'}",CHEMBL151024,,CHEMBL151024,6.48,0,http://www.openphacts.org/units/Nanomolar,295475,=,1,1,=,,IC50,nM,,329.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,329.0
,,58411,[],CHEMBL715372,"In vitro inhibition of human recombinant collagenase-1 (Matrix metalloprotease-1, MMP-1)",B,,,BAO_0000190,BAO_0000357,single protein format,CONC1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)C1,,,CHEMBL1132553,J Med Chem,1999.0,"{'bei': '17.34', 'le': '0.34', 'lle': '5.80', 'sei': '6.03'}",CHEMBL151235,,CHEMBL151235,7.07,0,http://www.openphacts.org/units/Nanomolar,295490,=,1,1,=,,IC50,nM,,86.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,86.0
,,58481,[],CHEMBL714547,In vitro inhibitory activity against matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(F)cc3)CC2)cc1,,,CHEMBL1145787,J Med Chem,2003.0,"{'bei': '11.46', 'le': '0.23', 'lle': '2.01', 'sei': '5.55'}",CHEMBL80401,,CHEMBL80401,5.33,0,http://www.openphacts.org/units/Nanomolar,140731,=,1,1,=,,IC50,nM,,4730.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,4730.0
,,58486,[],CHEMBL714547,In vitro inhibitory activity against matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(C)CC2)cc1,,,CHEMBL1145787,J Med Chem,2003.0,"{'bei': '14.75', 'le': '0.30', 'lle': '3.86', 'sei': '5.70'}",CHEMBL419648,,CHEMBL419648,5.47,0,http://www.openphacts.org/units/Nanomolar,140753,=,1,1,=,,IC50,nM,,3420.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,3420.0
,,58492,[],CHEMBL714547,In vitro inhibitory activity against matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC1,,,CHEMBL1145787,J Med Chem,2003.0,"{'bei': '12.79', 'le': '0.26', 'lle': '1.92', 'sei': '6.22'}",CHEMBL311357,,CHEMBL311357,5.97,0,http://www.openphacts.org/units/Nanomolar,140747,=,1,1,=,,IC50,nM,,1070.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,1070.0
,,61141,[],CHEMBL715372,"In vitro inhibition of human recombinant collagenase-1 (Matrix metalloprotease-1, MMP-1)",B,,,BAO_0000190,BAO_0000357,single protein format,CCCCOc1ccc(S(=O)(=O)N2C/C(=N\OC(C)(C)C)C[C@@H]2C(=O)NO)cc1,,,CHEMBL1132553,J Med Chem,1999.0,"{'bei': '16.68', 'le': '0.34', 'lle': '4.82', 'sei': '6.07'}",CHEMBL151133,,CHEMBL151133,7.13,0,http://www.openphacts.org/units/Nanomolar,295485,=,1,1,=,,IC50,nM,,74.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,74.0
,,61147,[],CHEMBL715372,"In vitro inhibition of human recombinant collagenase-1 (Matrix metalloprotease-1, MMP-1)",B,,,BAO_0000190,BAO_0000357,single protein format,CCCCOc1ccc(S(=O)(=O)N2CC(NOC)C[C@@H]2C(=O)NO)cc1,,,CHEMBL1132553,J Med Chem,1999.0,"{'bei': '15.75', 'le': '0.32', 'lle': '5.45', 'sei': '5.21'}",CHEMBL358182,,CHEMBL358182,6.10,0,http://www.openphacts.org/units/Nanomolar,295492,=,1,1,=,,IC50,nM,,790.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,790.0
,,61201,[],CHEMBL714547,In vitro inhibitory activity against matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(CCc3ccccc3)CC2)cc1,,,CHEMBL1145787,J Med Chem,2003.0,"{'bei': '14.06', 'le': '0.28', 'lle': '3.83', 'sei': '6.13'}",CHEMBL310057,,CHEMBL310057,5.88,0,http://www.openphacts.org/units/Nanomolar,140728,=,1,1,=,,IC50,nM,,1310.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,1310.0
,,62389,[],CHEMBL715372,"In vitro inhibition of human recombinant collagenase-1 (Matrix metalloprotease-1, MMP-1)",B,,,BAO_0000190,BAO_0000357,single protein format,CCCCOc1ccc(S(=O)(=O)N2C/C(=N\OC)C[C@@H]2C(=O)NO)cc1,,,CHEMBL1132553,J Med Chem,1999.0,"{'bei': '19.68', 'le': '0.40', 'lle': '6.45', 'sei': '6.45'}",CHEMBL149977,,CHEMBL149977,7.58,0,http://www.openphacts.org/units/Nanomolar,295470,=,1,1,=,,IC50,nM,,26.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,26.0
,,62395,[],CHEMBL715372,"In vitro inhibition of human recombinant collagenase-1 (Matrix metalloprotease-1, MMP-1)",B,,,BAO_0000190,BAO_0000357,single protein format,CCCCOc1ccc(S(=O)(=O)N2C/C(=N\N3CCOCC3)C[C@@H]2C(=O)NO)cc1,,,CHEMBL1132553,J Med Chem,1999.0,"{'bei': '14.83', 'le': '0.30', 'lle': '5.71', 'sei': '5.41'}",CHEMBL150342,,CHEMBL150342,6.53,0,http://www.openphacts.org/units/Nanomolar,295478,=,1,1,=,,IC50,nM,,293.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,293.0
,,62496,[],CHEMBL714547,In vitro inhibitory activity against matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(C)CC2)cc1,,,CHEMBL1145787,J Med Chem,2003.0,"{'bei': '16.11', 'le': '0.33', 'lle': '4.85', 'sei': '5.52'}",CHEMBL312585,,CHEMBL312585,5.29,0,http://www.openphacts.org/units/Nanomolar,140716,=,1,1,=,,IC50,nM,,5110.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,5110.0
,,63774,[],CHEMBL714547,In vitro inhibitory activity against matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(F)cc3)CC2)cc1,,,CHEMBL1145787,J Med Chem,2003.0,"{'bei': '14.64', 'le': '0.29', 'lle': '4.03', 'sei': '6.44'}",CHEMBL309416,,CHEMBL309416,6.18,0,http://www.openphacts.org/units/Nanomolar,140714,=,1,1,=,,IC50,nM,,656.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,656.0
,,63779,[],CHEMBL714547,In vitro inhibitory activity against matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(-c4ccccn4)cc3)CC2)cc1,,,CHEMBL1145787,J Med Chem,2003.0,"{'bei': '13.24', 'le': '0.26', 'lle': '3.30', 'sei': '5.86'}",CHEMBL80798,,CHEMBL80798,6.38,0,http://www.openphacts.org/units/Nanomolar,140740,=,1,1,=,,IC50,nM,,422.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,422.0
,,65025,[],CHEMBL715372,"In vitro inhibition of human recombinant collagenase-1 (Matrix metalloprotease-1, MMP-1)",B,,,BAO_0000190,BAO_0000357,single protein format,COCCOc1ccc(S(=O)(=O)N2C/C(=N\OC)C[C@@H]2C(=O)NO)cc1,,,CHEMBL1132553,J Med Chem,1999.0,"{'bei': '17.97', 'le': '0.37', 'lle': '6.98', 'sei': '5.49'}",CHEMBL357050,,CHEMBL357050,6.96,0,http://www.openphacts.org/units/Nanomolar,295493,=,1,1,=,,IC50,nM,,109.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,109.0
,,65031,[],CHEMBL715372,"In vitro inhibition of human recombinant collagenase-1 (Matrix metalloprotease-1, MMP-1)",B,,,BAO_0000190,BAO_0000357,single protein format,CCCCOc1ccc(S(=O)(=O)N2C/C(=N\OCc3ccccc3)C[C@@H]2C(=O)NO)cc1,,,CHEMBL1132553,J Med Chem,1999.0,"{'bei': '14.94', 'le': '0.29', 'lle': '4.19', 'sei': '5.87'}",CHEMBL440178,,CHEMBL440178,6.90,0,http://www.openphacts.org/units/Nanomolar,295480,=,1,1,=,,IC50,nM,,127.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,127.0
,,65094,[],CHEMBL714547,In vitro inhibitory activity against matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(CCCOc3ccccc3)CC2)cc1,,,CHEMBL1145787,J Med Chem,2003.0,"{'bei': '11.05', 'le': '0.22', 'lle': '1.97', 'sei': '5.15'}",CHEMBL78611,,CHEMBL78611,5.42,0,http://www.openphacts.org/units/Nanomolar,140725,=,1,1,=,,IC50,nM,,3790.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,3790.0
,,66451,[],CHEMBL714547,In vitro inhibitory activity against matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(CCOc3ccccc3)CC2)cc1,,,CHEMBL1145787,J Med Chem,2003.0,"{'bei': '14.27', 'le': '0.28', 'lle': '4.31', 'sei': '5.90'}",CHEMBL76847,,CHEMBL76847,6.20,0,http://www.openphacts.org/units/Nanomolar,140724,=,1,1,=,,IC50,nM,,629.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,629.0
,,67576,[],CHEMBL714547,In vitro inhibitory activity against matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(OC)cc2)CC1,,,CHEMBL1145787,J Med Chem,2003.0,"{'bei': '15.87', 'le': '0.32', 'lle': '4.60', 'sei': '5.66'}",CHEMBL310342,,CHEMBL310342,5.43,0,http://www.openphacts.org/units/Nanomolar,140718,=,1,1,=,,IC50,nM,,3680.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,3680.0
,,67581,[],CHEMBL714547,In vitro inhibitory activity against matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(CN2CCC(C(=O)NO)(S(=O)(=O)c3ccc(OC)cc3)CC2)cc1,,,CHEMBL1145787,J Med Chem,2003.0,"{'bei': '14.25', 'le': '0.28', 'lle': '4.17', 'sei': '5.89'}",CHEMBL76856,,CHEMBL76856,6.19,0,http://www.openphacts.org/units/Nanomolar,140730,=,1,1,=,,IC50,nM,,642.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,642.0
,,68887,[],CHEMBL715372,"In vitro inhibition of human recombinant collagenase-1 (Matrix metalloprotease-1, MMP-1)",B,,,BAO_0000190,BAO_0000357,single protein format,C=C1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)C1,,,CHEMBL1132553,J Med Chem,1999.0,"{'bei': '20.90', 'le': '0.41', 'lle': '5.52', 'sei': '8.16'}",CHEMBL356011,,CHEMBL356011,7.82,0,http://www.openphacts.org/units/Nanomolar,295473,=,1,1,=,,IC50,nM,,15.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,15.0
,,68924,[],CHEMBL714547,In vitro inhibitory activity against matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(Cl)c(Cl)c3)CC2)cc1,,,CHEMBL1145787,J Med Chem,2003.0,"{'bei': '13.41', 'le': '0.29', 'lle': '3.03', 'sei': '6.62'}",CHEMBL78962,,CHEMBL78962,6.35,0,http://www.openphacts.org/units/Nanomolar,140712,=,1,1,=,,IC50,nM,,450.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,450.0
,,68934,[],CHEMBL714547,In vitro inhibitory activity against matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(C(C)C)CC2)cc1,,,CHEMBL1145787,J Med Chem,2003.0,"{'bei': '15.02', 'le': '0.30', 'lle': '4.13', 'sei': '5.58'}",CHEMBL78709,,CHEMBL78709,5.35,0,http://www.openphacts.org/units/Nanomolar,140717,=,1,1,=,,IC50,nM,,4440.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,4440.0
,,68939,[],CHEMBL714547,In vitro inhibitory activity against matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccccc3)CC2)cc1,,,CHEMBL1145787,J Med Chem,2003.0,"{'bei': '12.59', 'le': '0.25', 'lle': '2.44', 'sei': '5.86'}",CHEMBL309492,,CHEMBL309492,5.62,0,http://www.openphacts.org/units/Nanomolar,140715,=,1,1,=,,IC50,nM,,2380.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,2380.0
,,68945,[],CHEMBL714547,In vitro inhibitory activity against matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3cccc(OCCN4CCOCC4)c3)CC2)cc1,,,CHEMBL1145787,J Med Chem,2003.0,"{'bei': '9.83', 'le': '0.19', 'lle': '2.77', 'sei': '4.81'}",CHEMBL80911,,CHEMBL80911,5.66,0,http://www.openphacts.org/units/Nanomolar,140754,=,1,1,=,,IC50,nM,,2180.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,2180.0
,,70278,[],CHEMBL714547,In vitro inhibitory activity against matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(Br)cc3)CC2)cc1,,,CHEMBL1145787,J Med Chem,2003.0,"{'bei': '12.87', 'le': '0.29', 'lle': '3.45', 'sei': '6.49'}",CHEMBL78255,,CHEMBL78255,6.22,0,http://www.openphacts.org/units/Nanomolar,140713,=,1,1,=,,IC50,nM,,598.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,598.0
,,70283,[],CHEMBL714547,In vitro inhibitory activity against matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(OC)cc3)CC2)cc1,,,CHEMBL1145787,J Med Chem,2003.0,"{'bei': '11.71', 'le': '0.23', 'lle': '2.39', 'sei': '5.31'}",CHEMBL78478,,CHEMBL78478,5.58,0,http://www.openphacts.org/units/Nanomolar,140727,=,1,1,=,,IC50,nM,,2610.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,2610.0
,,71430,[],CHEMBL715372,"In vitro inhibition of human recombinant collagenase-1 (Matrix metalloprotease-1, MMP-1)",B,,,BAO_0000190,BAO_0000357,single protein format,CO/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OC)cc2)C1,,,CHEMBL1132553,J Med Chem,1999.0,"{'bei': '23.30', 'le': '0.48', 'lle': '8.03', 'sei': '6.81'}",CHEMBL356471,,CHEMBL356471,8.00,0,http://www.openphacts.org/units/Nanomolar,295495,=,1,1,=,,IC50,nM,,10.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,10.0
,,71436,[],CHEMBL715372,"In vitro inhibition of human recombinant collagenase-1 (Matrix metalloprotease-1, MMP-1)",B,,,BAO_0000190,BAO_0000357,single protein format,C=C1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OCCC)cc2)C1,,,CHEMBL1132553,J Med Chem,1999.0,"{'bei': '20.00', 'le': '0.40', 'lle': '5.51', 'sei': '7.10'}",CHEMBL150745,,CHEMBL150745,6.81,0,http://www.openphacts.org/units/Nanomolar,295476,=,1,1,=,,IC50,nM,,155.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,155.0
,,71556,[],CHEMBL714547,In vitro inhibitory activity against matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(C)cc3)CC2)cc1,,,CHEMBL1145787,J Med Chem,2003.0,"{'bei': '15.07', 'le': '0.30', 'lle': '3.99', 'sei': '6.57'}",CHEMBL77176,,CHEMBL77176,6.31,0,http://www.openphacts.org/units/Nanomolar,140708,=,1,1,=,,IC50,nM,,494.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,494.0
,,72188,[],CHEMBL709104,Inhibition of matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,,,CHEMBL1132530,Bioorg Med Chem Lett,1999.0,"{'bei': '26.63', 'le': '0.52', 'lle': '9.03', 'sei': '6.91'}",CHEMBL279785,MARIMASTAT,CHEMBL279785,8.82,0,http://www.openphacts.org/units/Nanomolar,76330,=,1,1,=,,IC50,nM,,1.5,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,1.5
,,72681,[],CHEMBL713706,Inhibitory activity against matrix metalloprotease-1 (MMP1),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)[C@H]1[C@H](Cn2nnc3ccccc3c2=O)CC[C@@H]1Sc1ccc(-c2ccncc2)cc1,,,CHEMBL1145069,J Med Chem,2003.0,,CHEMBL125901,,CHEMBL125901,,0,http://www.openphacts.org/units/Nanomolar,240267,>,1,1,>,,IC50,nM,,36000.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,uM,UO_0000065,,36.0
,,73722,[],CHEMBL713706,Inhibitory activity against matrix metalloprotease-1 (MMP1),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)[C@H]1[C@H](Cn2nnc3ccccc3c2=O)CC[C@@H]1Sc1ccc(-c2nccs2)cc1,,,CHEMBL1145069,J Med Chem,2003.0,,CHEMBL125302,,CHEMBL125302,,0,http://www.openphacts.org/units/Nanomolar,240266,>,1,1,>,,IC50,nM,,100000.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,uM,UO_0000065,,100.0
,,73727,[],CHEMBL713706,Inhibitory activity against matrix metalloprotease-1 (MMP1),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)[C@H]1[C@H](Cn2nnc3ccccc3c2=O)CC[C@@H]1Sc1ccc(-c2nc3ccccc3s2)cc1,,,CHEMBL1145069,J Med Chem,2003.0,,CHEMBL125138,,CHEMBL125138,,0,http://www.openphacts.org/units/Nanomolar,240265,>,1,1,>,,IC50,nM,,1000.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,uM,UO_0000065,,1.0
,,73732,[],CHEMBL713706,Inhibitory activity against matrix metalloprotease-1 (MMP1),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)[C@H]1[C@H](CN2C(=O)c3ccccc3S2(=O)=O)CC[C@@H]1Sc1ccc(-c2ccc(Cl)cc2)cc1,,,CHEMBL1145069,J Med Chem,2003.0,"{'bei': '10.75', 'le': '0.22', 'lle': '0.26', 'sei': '6.19'}",CHEMBL126711,,CHEMBL126711,5.68,0,http://www.openphacts.org/units/Nanomolar,240262,=,1,1,=,,IC50,nM,,2100.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,uM,UO_0000065,,2.1
,,74773,[],CHEMBL713706,Inhibitory activity against matrix metalloprotease-1 (MMP1),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)[C@H]1[C@H](CN2C(=O)c3ccccc3C2=O)CC[C@@H]1SCCc1ccc(-c2ccc(F)cc2)cc1,,,CHEMBL1145069,J Med Chem,2003.0,"{'bei': '10.37', 'le': '0.20', 'lle': '-0.32', 'sei': '6.99'}",CHEMBL123503,,CHEMBL123503,5.22,0,http://www.openphacts.org/units/Nanomolar,240254,=,1,1,=,,IC50,nM,,6000.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,uM,UO_0000065,,6.0
,Not Determined,75332,[],CHEMBL709105,Inhibition of matrix metalloprotease-1 (not tested),B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)CN([C@@H](CCSCc1ccccc1)C(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,,,CHEMBL1132530,Bioorg Med Chem Lett,1999.0,,CHEMBL47414,,CHEMBL47414,,0,http://www.openphacts.org/units/Nanomolar,76332,,1,0,,,IC50,nM,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,
,,75968,[],CHEMBL713706,Inhibitory activity against matrix metalloprotease-1 (MMP1),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,,,CHEMBL1145069,J Med Chem,2003.0,"{'bei': '26.63', 'le': '0.52', 'lle': '9.03', 'sei': '6.91'}",CHEMBL279785,MARIMASTAT,CHEMBL279785,8.82,1,http://www.openphacts.org/units/Nanomolar,240236,=,1,1,=,,IC50,nM,,1.5,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,uM,UO_0000065,,0.0015
